,crim,zn,indus,chas,nox,rooms,age,dis,rad,tax,ptratio,lstat,mv
307,0.04932,33.0,2.18,0,0.472,6.849,70.3,3.1827,7,222,18.4,7.53,28.2
343,0.02543,55.0,3.78,0,0.484,6.696,56.4,5.7321,5,370,17.6,7.18,23.9
47,0.22927,0.0,6.91,0,0.448,6.03,85.5,5.6894,3,233,17.9,18.8,16.6
67,0.05789,12.5,6.07,0,0.409,5.878,21.4,6.498,4,345,18.9,8.1,22.0
362,3.67822,0.0,18.1,0,0.77,5.362,96.2,2.1036,24,666,20.2,10.19,20.8
132,0.59005,0.0,21.89,0,0.624,6.372,97.9,2.3274,4,437,21.2,11.12,23.0
292,0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,4.7,27.9
31,1.35472,0.0,8.14,0,0.538,6.072,100.0,4.175,4,307,21.0,13.04,14.5
218,0.11069,0.0,13.89,1,0.55,5.951,93.8,2.8893,5,276,16.4,17.92,21.5
90,0.04684,0.0,3.41,0,0.489,6.417,66.1,3.0923,2,270,17.8,8.81,22.6
481,5.70818,0.0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,7.74,23.7
344,0.03049,55.0,3.78,0,0.484,6.874,28.1,6.4654,5,370,17.6,4.61,31.2
119,0.14476,0.0,10.01,0,0.547,5.731,65.2,2.7592,6,432,17.8,13.61,19.3
66,0.04379,80.0,3.37,0,0.398,5.787,31.1,6.6115,4,337,16.1,10.24,19.4
312,0.26169,0.0,9.9,0,0.544,6.023,90.4,2.834,4,304,18.4,11.72,19.4
407,11.9511,0.0,18.1,0,0.659,5.608,100.0,1.2852,24,666,20.2,12.13,27.9
376,15.288,0.0,18.1,0,0.671,6.649,93.3,1.3449,24,666,20.2,23.24,13.9
225,0.52693,0.0,6.2,0,0.504,8.725,83.0,2.8944,8,307,17.4,4.63,50.0
201,0.03445,82.5,2.03,0,0.415,6.162,38.4,6.27,2,348,14.7,7.43,24.1
147,2.36862,0.0,19.58,0,0.871,4.926,95.7,1.4608,5,403,14.7,29.53,14.6
315,0.25356,0.0,9.9,0,0.544,5.705,77.7,3.945,4,304,18.4,11.5,16.2
146,2.15505,0.0,19.58,0,0.871,5.628,100.0,1.5166,5,403,14.7,16.65,15.6
314,0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304,18.4,9.28,23.8
324,0.34109,0.0,7.38,0,0.493,6.415,40.1,4.7211,5,287,19.6,6.12,25.0
65,0.03584,80.0,3.37,0,0.398,6.29,17.8,6.6115,4,337,16.1,4.67,23.5
425,15.8603,0.0,18.1,0,0.679,5.896,95.4,1.9096,24,666,20.2,24.39,8.3
34,1.61282,0.0,8.14,0,0.538,6.096,96.9,3.7598,4,307,21.0,20.34,13.5
345,0.03113,0.0,4.39,0,0.442,6.014,48.5,8.0136,3,352,18.8,10.53,17.5
261,0.53412,20.0,3.97,0,0.647,7.52,89.4,2.1398,5,264,13.0,7.26,43.1
389,8.15174,0.0,18.1,0,0.7,5.39,98.9,1.7281,24,666,20.2,20.85,11.5
351,0.0795,60.0,1.69,0,0.411,6.579,35.9,10.7103,4,411,18.3,5.49,24.1
245,0.19133,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330,19.1,18.46,18.5
204,0.02009,95.0,2.68,0,0.4161,8.034,31.9,5.118,4,224,14.7,2.88,50.0
447,9.92485,0.0,18.1,0,0.74,6.251,96.6,2.198,24,666,20.2,16.44,12.6
330,0.04544,0.0,3.24,0,0.46,6.144,32.2,5.8736,4,430,16.9,9.09,19.8
494,0.27957,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,13.59,24.5
446,6.28807,0.0,18.1,0,0.74,6.341,96.4,2.072,24,666,20.2,17.79,14.9
4,0.06905,0.0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,5.33,36.2
406,20.7162,0.0,18.1,0,0.659,4.138,100.0,1.1781,24,666,20.2,23.34,11.9
486,5.69175,0.0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,14.98,19.1
329,0.06724,0.0,3.24,0,0.46,6.333,17.2,5.2146,4,430,16.9,7.34,22.6
334,0.03738,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224,20.2,6.75,20.7
223,0.6147,0.0,6.2,0,0.507,6.618,80.8,3.2721,8,307,17.4,7.6,30.1
475,6.39312,0.0,18.1,0,0.584,6.162,97.4,2.206,24,666,20.2,24.1,13.3
478,10.233,0.0,18.1,0,0.614,6.185,96.7,2.1705,24,666,20.2,18.03,14.6
